Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,ShowProgressBar,ShowProgressBar1,ANSWER,Left,Right,Up,Down
169,1670773323331,11/12/2022 15:42:03,1670773323482,0,11/12/2022 15:42:03,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,89,74,1,trial,responseA,response_keyboard,599.1000000005588,,,Red,1,1,0,0,,,,5,6,trials,REDyellow.jpg,Red,1,,,Red,Yellow,Blue,Green
170,1670773323825,11/12/2022 15:42:03,1670773323975,0,11/12/2022 15:42:03,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,89,74,3,fixation,fixation,timelimit_screen,500.1959999999963,,,,,0,1,0,,,1,5,6,trials,REDyellow.jpg,Red,1,,,Red,Yellow,Blue,Green
171,1670773324739,11/12/2022 15:42:04,1670773324894,0,11/12/2022 15:42:04,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,95,75,1,trial,responseB,response_keyboard,885,,,Blue,1,1,0,0,,,,5,6,trials,BLUEred.jpg,Blue,1,,,Red,Yellow,Blue,Green
172,1670773325241,11/12/2022 15:42:05,1670773325392,0,11/12/2022 15:42:05,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,95,75,3,fixation,fixation,timelimit_screen,500.0109999999986,,,,,0,1,0,,,1,5,6,trials,BLUEred.jpg,Blue,1,,,Red,Yellow,Blue,Green
173,1670773326492,11/12/2022 15:42:06,1670773326328,0,11/12/2022 15:42:06,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,98,76,1,trial,responseA,response_keyboard,901.5,,,Red,1,1,0,0,,,,5,6,trials,REDgreen.jpg,Red,1,,,Red,Yellow,Blue,Green
174,1670773326659,11/12/2022 15:42:06,1670773326808,0,11/12/2022 15:42:06,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,98,76,3,fixation,fixation,timelimit_screen,500.04999999998836,,,,,0,1,0,,,1,5,6,trials,REDgreen.jpg,Red,1,,,Red,Yellow,Blue,Green
175,1670773327726,11/12/2022 15:42:07,1670773327876,0,11/12/2022 15:42:07,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,93,77,1,trial,responseB,response_keyboard,1035.800000000745,,,Green,1,1,0,0,,,,5,6,trials,GREENred.jpg,Green,1,,,Red,Yellow,Blue,Green
176,1670773328220,11/12/2022 15:42:08,1670773328371,0,11/12/2022 15:42:08,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,93,77,3,fixation,fixation,timelimit_screen,500.19200000001,,,,,0,1,0,,,1,5,6,trials,GREENred.jpg,Green,1,,,Red,Yellow,Blue,Green
177,1670773328793,11/12/2022 15:42:08,1670773328938,0,11/12/2022 15:42:08,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,94,78,1,trial,responseB,response_keyboard,535.5,,,Green,1,1,0,0,,,,5,6,trials,GREENgreen.jpg,Green,1,,,Red,Yellow,Blue,Green
178,1670773329284,11/12/2022 15:42:09,1670773329433,0,11/12/2022 15:42:09,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,94,78,3,fixation,fixation,timelimit_screen,499.56299999999464,,,,,0,1,0,,,1,5,6,trials,GREENgreen.jpg,Green,1,,,Red,Yellow,Blue,Green
179,1670773330237,11/12/2022 15:42:10,1670773330394,0,11/12/2022 15:42:10,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,91,79,1,trial,responseA,response_keyboard,928,,,Red,1,1,0,0,,,,5,6,trials,REDblue.jpg,Red,1,,,Red,Yellow,Blue,Green
180,1670773330743,11/12/2022 15:42:10,1670773330892,0,11/12/2022 15:42:10,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,91,79,3,fixation,fixation,timelimit_screen,500.15600000001723,,,,,0,1,0,,,1,5,6,trials,REDblue.jpg,Red,1,,,Red,Yellow,Blue,Green
181,1670773331581,11/12/2022 15:42:11,1670773331738,0,11/12/2022 15:42:11,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,96,80,1,trial,responseB,response_keyboard,812.9000000003725,,,Blue,1,1,0,0,,,,5,6,trials,BLUEgreen.jpg,Blue,1,,,Red,Yellow,Blue,Green
182,1670773332076,11/12/2022 15:42:12,1670773332225,0,11/12/2022 15:42:12,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,96,80,3,fixation,fixation,timelimit_screen,500.0769999999902,,,,,0,1,0,,,1,5,6,trials,BLUEgreen.jpg,Blue,1,,,Red,Yellow,Blue,Green
183,1670773332771,11/12/2022 15:42:12,1670773332930,0,11/12/2022 15:42:12,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,203,81,1,trial,responseA,response_keyboard,673.2999999998137,,,Red,1,1,0,0,,,,12,13,trials,REDblue.jpg,Red,1,,,Red,Yellow,Blue,Green
184,1670773333262,11/12/2022 15:42:13,1670773333412,0,11/12/2022 15:42:13,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,203,81,3,fixation,fixation,timelimit_screen,499.79099999999744,,,,,0,1,0,,,1,12,13,trials,REDblue.jpg,Red,1,,,Red,Yellow,Blue,Green
185,1670773334616,11/12/2022 15:42:14,1670773334738,0,11/12/2022 15:42:14,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,200,82,1,trial,responseB,response_keyboard,1293.7999999998137,,,Green,1,1,0,0,,,,12,13,trials,GREENyellow.jpg,Green,1,,,Red,Yellow,Blue,Green
186,1670773335081,11/12/2022 15:42:15,1670773335225,0,11/12/2022 15:42:15,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,200,82,3,fixation,fixation,timelimit_screen,499.7719999999972,,,,,0,1,0,,,1,12,13,trials,GREENyellow.jpg,Green,1,,,Red,Yellow,Blue,Green
187,1670773336265,11/12/2022 15:42:16,1670773336413,0,11/12/2022 15:42:16,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,198,83,1,trial,responseA,response_keyboard,1154.7000000001863,,,Yellow,1,1,0,0,,,,12,13,trials,YELLOWblue.jpg,Yellow,1,,,Red,Yellow,Blue,Green
188,1670773336764,11/12/2022 15:42:16,1670773336912,0,11/12/2022 15:42:16,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,198,83,3,fixation,fixation,timelimit_screen,500.3179999999993,,,,,0,1,0,,,1,12,13,trials,YELLOWblue.jpg,Yellow,1,,,Red,Yellow,Blue,Green
189,1670773337887,11/12/2022 15:42:17,1670773338035,0,11/12/2022 15:42:18,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,210,84,1,trial,responseA,response_keyboard,1090.5,,,Red,1,1,0,0,,,,12,13,trials,REDgreen.jpg,Red,1,,,Red,Yellow,Blue,Green
190,1670773338374,11/12/2022 15:42:18,1670773338516,0,11/12/2022 15:42:18,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,210,84,3,fixation,fixation,timelimit_screen,500.14199999999255,,,,,0,1,0,,,1,12,13,trials,REDgreen.jpg,Red,1,,,Red,Yellow,Blue,Green
191,1670773339844,11/12/2022 15:42:19,1670773339673,0,11/12/2022 15:42:19,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,202,85,1,trial,responseA,response_keyboard,1123.7000000001863,,,Yellow,1,1,0,0,,,,12,13,trials,YELLOWred.jpg,Yellow,1,,,Red,Yellow,Blue,Green
192,1670773340009,11/12/2022 15:42:20,1670773340162,0,11/12/2022 15:42:20,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,202,85,3,fixation,fixation,timelimit_screen,499.74599999998463,,,,,0,1,0,,,1,12,13,trials,YELLOWred.jpg,Yellow,1,,,Red,Yellow,Blue,Green
193,1670773341131,11/12/2022 15:42:21,1670773341282,0,11/12/2022 15:42:21,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,209,86,1,trial,responseA,response_keyboard,1086.2000000001863,,,Red,1,1,0,0,,,,12,13,trials,REDred.jpg,Red,1,,,Red,Yellow,Blue,Green
194,1670773341607,11/12/2022 15:42:21,1670773341767,0,11/12/2022 15:42:21,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,209,86,3,fixation,fixation,timelimit_screen,500.06700000001,,,,,0,1,0,,,1,12,13,trials,REDred.jpg,Red,1,,,Red,Yellow,Blue,Green
195,1670773342574,11/12/2022 15:42:22,1670773342720,0,11/12/2022 15:42:22,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,197,87,1,trial,responseA,response_keyboard,921.3999999994412,,,Yellow,1,1,0,0,,,,12,13,trials,YELLOWgreen.jpg,Yellow,1,,,Red,Yellow,Blue,Green
196,1670773343054,11/12/2022 15:42:23,1670773343204,0,11/12/2022 15:42:23,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,197,87,3,fixation,fixation,timelimit_screen,499.98099999999977,,,,,0,1,0,,,1,12,13,trials,YELLOWgreen.jpg,Yellow,1,,,Red,Yellow,Blue,Green
197,1670773343859,11/12/2022 15:42:23,1670773344008,0,11/12/2022 15:42:24,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,204,88,1,trial,responseB,response_keyboard,772.0999999996275,,,Green,1,1,0,0,,,,12,13,trials,GREENblue.jpg,Green,1,,,Red,Yellow,Blue,Green
198,1670773344345,11/12/2022 15:42:24,1670773344496,0,11/12/2022 15:42:24,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,204,88,3,fixation,fixation,timelimit_screen,500.2479999999923,,,,,0,1,0,,,1,12,13,trials,GREENblue.jpg,Green,1,,,Red,Yellow,Blue,Green
199,1670773345031,11/12/2022 15:42:25,1670773345189,0,11/12/2022 15:42:25,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,205,89,1,trial,responseB,response_keyboard,661.0999999996275,,,Green,1,1,0,0,,,,12,13,trials,GREENred.jpg,Green,1,,,Red,Yellow,Blue,Green
200,1670773345574,11/12/2022 15:42:25,1670773345683,0,11/12/2022 15:42:25,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,205,89,3,fixation,fixation,timelimit_screen,499.85599999999977,,,,,0,1,0,,,1,12,13,trials,GREENred.jpg,Green,1,,,Red,Yellow,Blue,Green
201,1670773346219,11/12/2022 15:42:26,1670773346378,0,11/12/2022 15:42:26,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,211,90,1,trial,responseB,response_keyboard,660.2999999998137,,,Blue,1,1,0,0,,,,12,13,trials,BLUEblue.jpg,Blue,1,,,Red,Yellow,Blue,Green
202,1670773346709,11/12/2022 15:42:26,1670773346871,0,11/12/2022 15:42:26,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,211,90,3,fixation,fixation,timelimit_screen,499.9340000000084,,,,,0,1,0,,,1,12,13,trials,BLUEblue.jpg,Blue,1,,,Red,Yellow,Blue,Green
203,1670773347310,11/12/2022 15:42:27,1670773347462,0,11/12/2022 15:42:27,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,207,91,1,trial,responseB,response_keyboard,558.7000000001863,,,Blue,1,1,0,0,,,,12,13,trials,BLUEred.jpg,Blue,1,,,Red,Yellow,Blue,Green
204,1670773347794,11/12/2022 15:42:27,1670773347954,0,11/12/2022 15:42:27,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,207,91,3,fixation,fixation,timelimit_screen,499.99599999998463,,,,,0,1,0,,,1,12,13,trials,BLUEred.jpg,Blue,1,,,Red,Yellow,Blue,Green
205,1670773348847,11/12/2022 15:42:28,1670773348995,0,11/12/2022 15:42:28,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,196,92,1,trial,responseA,response_keyboard,1008.5999999996275,,,Yellow,1,1,0,0,,,,12,13,trials,YELLOWyellow.jpg,Yellow,1,,,Red,Yellow,Blue,Green
206,1670773349651,11/12/2022 15:42:29,1670773349475,0,11/12/2022 15:42:29,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,196,92,3,fixation,fixation,timelimit_screen,499.89100000000326,,,,,0,1,0,,,1,12,13,trials,YELLOWyellow.jpg,Yellow,1,,,Red,Yellow,Blue,Green
207,1670773349927,11/12/2022 15:42:29,1670773350076,0,11/12/2022 15:42:30,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,199,93,1,trial,responseB,response_keyboard,568.9000000003725,,,Blue,1,1,0,0,,,,12,13,trials,BLUEyellow.jpg,Blue,1,,,Red,Yellow,Blue,Green
208,1670773350402,11/12/2022 15:42:30,1670773350558,0,11/12/2022 15:42:30,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,199,93,3,fixation,fixation,timelimit_screen,500.2840000000142,,,,,0,1,0,,,1,12,13,trials,BLUEyellow.jpg,Blue,1,,,Red,Yellow,Blue,Green
209,1670773351033,11/12/2022 15:42:31,1670773351192,0,11/12/2022 15:42:31,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,201,94,1,trial,responseA,response_keyboard,601.9000000003725,,,Red,1,1,0,0,,,,12,13,trials,REDyellow.jpg,Red,1,,,Red,Yellow,Blue,Green
210,1670773351532,11/12/2022 15:42:31,1670773351683,0,11/12/2022 15:42:31,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,201,94,3,fixation,fixation,timelimit_screen,499.66500000000815,,,,,0,1,0,,,1,12,13,trials,REDyellow.jpg,Red,1,,,Red,Yellow,Blue,Green
