Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer
308,1670774324278,11/12/2022 15:58:44,1670774330338,0,11/12/2022 15:58:50,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,60,131,1,trial,responseA,response_keyboard,715.6000003814697,,,down,1,0,1,0,,,,3,4,trials,coherence-10-ll.mp4,left
309,1670774324857,11/12/2022 15:58:44,1670774330824,0,11/12/2022 15:58:50,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,60,131,3,fixation,fixation,timelimit_screen,500.7589999999909,,,,,0,1,0,,,1,3,4,trials,coherence-10-ll.mp4,left
310,1670774325448,11/12/2022 15:58:45,1670774331510,0,11/12/2022 15:58:51,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,59,132,1,trial,responseA,response_keyboard,630,,,up,1,1,0,0,,,,3,4,trials,coherence-80-uu.mp4,up
311,1670774325927,11/12/2022 15:58:45,1670774331997,0,11/12/2022 15:58:51,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,59,132,3,fixation,fixation,timelimit_screen,500.7809999999881,,,,,0,1,0,,,1,3,4,trials,coherence-80-uu.mp4,up
312,1670774326942,11/12/2022 15:58:46,1670774333017,0,11/12/2022 15:58:53,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,54,133,1,trial,responseA,response_keyboard,963.5999999046326,,,down,1,1,0,0,,,,3,4,trials,coherence-40-dd.mp4,down
313,1670774327442,11/12/2022 15:58:47,1670774333505,0,11/12/2022 15:58:53,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,54,133,3,fixation,fixation,timelimit_screen,500.7829999999958,,,,,0,1,0,,,1,3,4,trials,coherence-40-dd.mp4,down
314,1670774328429,11/12/2022 15:58:48,1670774334506,0,11/12/2022 15:58:54,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,61,134,1,trial,responseB,response_keyboard,949.0999999046326,,,left,1,1,0,0,,,,3,4,trials,coherence-20-ll.mp4,left
315,1670774328928,11/12/2022 15:58:48,1670774334997,0,11/12/2022 15:58:54,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,61,134,3,fixation,fixation,timelimit_screen,500.7410000000091,,,,,0,1,0,,,1,3,4,trials,coherence-20-ll.mp4,left
316,1670774330058,11/12/2022 15:58:50,1670774336050,0,11/12/2022 15:58:56,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,62,135,1,trial,responseB,response_keyboard,999.0999999046326,,,left,1,1,0,0,,,,3,4,trials,coherence-40-ll.mp4,left
317,1670774330447,11/12/2022 15:58:50,1670774336539,0,11/12/2022 15:58:56,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,62,135,3,fixation,fixation,timelimit_screen,500.76900000000023,,,,,0,1,0,,,1,3,4,trials,coherence-40-ll.mp4,left
318,1670774331378,11/12/2022 15:58:51,1670774337464,0,11/12/2022 15:58:57,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,55,136,1,trial,responseA,response_keyboard,871.1999998092651,,,down,1,1,0,0,,,,3,4,trials,coherence-80-dd.mp4,down
319,1670774331850,11/12/2022 15:58:51,1670774337947,0,11/12/2022 15:58:57,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,55,136,3,fixation,fixation,timelimit_screen,500.68700000000536,,,,,0,1,0,,,1,3,4,trials,coherence-80-dd.mp4,down
320,1670774332529,11/12/2022 15:58:52,1670774338624,0,11/12/2022 15:58:58,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,66,137,1,trial,responseB,response_keyboard,620.2999997138977,,,right,1,1,0,0,,,,3,4,trials,coherence-40-rr.mp4,right
321,1670774333001,11/12/2022 15:58:53,1670774339103,0,11/12/2022 15:58:59,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,66,137,3,fixation,fixation,timelimit_screen,500.86000000001513,,,,,0,1,0,,,1,3,4,trials,coherence-40-rr.mp4,right
322,1670774333972,11/12/2022 15:58:53,1670774340050,0,11/12/2022 15:59:00,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,65,138,1,trial,responseB,response_keyboard,884.7999997138977,,,left,1,0,1,0,,,,3,4,trials,coherence-20-rr.mp4,right
323,1670774334443,11/12/2022 15:58:54,1670774340545,0,11/12/2022 15:59:00,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,65,138,3,fixation,fixation,timelimit_screen,500.7939999999944,,,,,0,1,0,,,1,3,4,trials,coherence-20-rr.mp4,right
324,1670774335368,11/12/2022 15:58:55,1670774341475,0,11/12/2022 15:59:01,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,64,139,1,trial,responseA,response_keyboard,888.0999999046326,,,up,1,0,1,0,,,,3,4,trials,coherence-10-rr.mp4,right
325,1670774335859,11/12/2022 15:58:55,1670774341969,0,11/12/2022 15:59:01,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,64,139,3,fixation,fixation,timelimit_screen,500.9559999999765,,,,,0,1,0,,,1,3,4,trials,coherence-10-rr.mp4,right
326,1670774336627,11/12/2022 15:58:56,1670774342734,0,11/12/2022 15:59:02,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,53,140,1,trial,responseA,response_keyboard,711,,,down,1,1,0,0,,,,3,4,trials,coherence-20-dd.mp4,down
327,1670774337109,11/12/2022 15:58:57,1670774343227,0,11/12/2022 15:59:03,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,53,140,3,fixation,fixation,timelimit_screen,500.8040000000037,,,,,0,1,0,,,1,3,4,trials,coherence-20-dd.mp4,down
328,1670774337831,11/12/2022 15:58:57,1670774343959,0,11/12/2022 15:59:03,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,63,141,1,trial,responseB,response_keyboard,682.1999998092651,,,left,1,1,0,0,,,,3,4,trials,coherence-80-ll.mp4,left
329,1670774338327,11/12/2022 15:58:58,1670774344452,0,11/12/2022 15:59:04,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,63,141,3,fixation,fixation,timelimit_screen,500.8739999999816,,,,,0,1,0,,,1,3,4,trials,coherence-80-ll.mp4,left
330,1670774339071,11/12/2022 15:58:59,1670774345196,0,11/12/2022 15:59:05,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,57,142,1,trial,responseA,response_keyboard,686.2999997138977,,,up,1,1,0,0,,,,3,4,trials,coherence-20-uu.mp4,up
331,1670774339697,11/12/2022 15:58:59,1670774345691,0,11/12/2022 15:59:05,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,57,142,3,fixation,fixation,timelimit_screen,500.8759999999893,,,,,0,1,0,,,1,3,4,trials,coherence-20-uu.mp4,up
332,1670774340431,11/12/2022 15:59:00,1670774346557,0,11/12/2022 15:59:06,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,56,143,1,trial,responseA,response_keyboard,821,,,down,1,0,1,0,,,,3,4,trials,coherence-10-uu.mp4,up
333,1670774340917,11/12/2022 15:59:00,1670774347048,0,11/12/2022 15:59:07,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,56,143,3,fixation,fixation,timelimit_screen,500.7730000000156,,,,,0,1,0,,,1,3,4,trials,coherence-10-uu.mp4,up
334,1670774341632,11/12/2022 15:59:01,1670774347763,0,11/12/2022 15:59:07,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,58,144,1,trial,responseA,response_keyboard,654.9000000953674,,,up,1,1,0,0,,,,3,4,trials,coherence-40-uu.mp4,up
335,1670774342116,11/12/2022 15:59:02,1670774348256,0,11/12/2022 15:59:08,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,58,144,3,fixation,fixation,timelimit_screen,500.77799999999115,,,,,0,1,0,,,1,3,4,trials,coherence-40-uu.mp4,up
336,1670774342835,11/12/2022 15:59:02,1670774348981,0,11/12/2022 15:59:08,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,40,145,1,trial,responseA,response_keyboard,668.9000000953674,,,down,1,0,1,0,,,,2,3,trials,coherence-10-uu.mp4,up
337,1670774343322,11/12/2022 15:59:03,1670774349462,0,11/12/2022 15:59:09,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,40,145,3,fixation,fixation,timelimit_screen,500.67799999998533,,,,,0,1,0,,,1,2,3,trials,coherence-10-uu.mp4,up
338,1670774344019,11/12/2022 15:59:04,1670774350166,0,11/12/2022 15:59:10,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,51,146,1,trial,responseB,response_keyboard,644.1999998092651,,,right,1,1,0,0,,,,2,3,trials,coherence-80-rr.mp4,right
339,1670774344605,11/12/2022 15:59:04,1670774350653,0,11/12/2022 15:59:10,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,51,146,3,fixation,fixation,timelimit_screen,500.77900000000955,,,,,0,1,0,,,1,2,3,trials,coherence-80-rr.mp4,right
340,1670774345100,11/12/2022 15:59:05,1670774351243,0,11/12/2022 15:59:11,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,42,147,1,trial,responseA,response_keyboard,531.0999999046326,,,up,1,1,0,0,,,,2,3,trials,coherence-40-uu.mp4,up
341,1670774345588,11/12/2022 15:59:05,1670774351743,0,11/12/2022 15:59:11,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,42,147,3,fixation,fixation,timelimit_screen,500.7840000000142,,,,,0,1,0,,,1,2,3,trials,coherence-40-uu.mp4,up
342,1670774346318,11/12/2022 15:59:06,1670774352472,0,11/12/2022 15:59:12,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,36,148,1,trial,responseA,response_keyboard,675,,,down,1,1,0,0,,,,2,3,trials,coherence-10-dd.mp4,down
343,1670774346801,11/12/2022 15:59:06,1670774352964,0,11/12/2022 15:59:12,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,36,148,3,fixation,fixation,timelimit_screen,500.872000000003,,,,,0,1,0,,,1,2,3,trials,coherence-10-dd.mp4,down
344,1670774347421,11/12/2022 15:59:07,1670774353588,0,11/12/2022 15:59:13,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,48,149,1,trial,responseB,response_keyboard,565.4000000953674,,,right,1,1,0,0,,,,2,3,trials,coherence-10-rr.mp4,right
345,1670774347901,11/12/2022 15:59:07,1670774354072,0,11/12/2022 15:59:14,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,48,149,3,fixation,fixation,timelimit_screen,500.77999999999884,,,,,0,1,0,,,1,2,3,trials,coherence-10-rr.mp4,right
346,1670774348614,11/12/2022 15:59:08,1670774354782,0,11/12/2022 15:59:14,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,39,150,1,trial,responseA,response_keyboard,665.8000001907349,,,down,1,1,0,0,,,,2,3,trials,coherence-80-dd.mp4,down
347,1670774349103,11/12/2022 15:59:09,1670774355261,0,11/12/2022 15:59:15,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,39,150,3,fixation,fixation,timelimit_screen,500.7930000000051,,,,,0,1,0,,,1,2,3,trials,coherence-80-dd.mp4,down
348,1670774349812,11/12/2022 15:59:09,1670774355886,0,11/12/2022 15:59:15,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,50,151,1,trial,responseB,response_keyboard,575.9000000953674,,,right,1,1,0,0,,,,2,3,trials,coherence-40-rr.mp4,right
349,1670774350210,11/12/2022 15:59:10,1670774356384,0,11/12/2022 15:59:16,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,50,151,3,fixation,fixation,timelimit_screen,500.86999999999534,,,,,0,1,0,,,1,2,3,trials,coherence-40-rr.mp4,right
350,1670774351309,11/12/2022 15:59:11,1670774357494,0,11/12/2022 15:59:17,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,45,152,1,trial,responseB,response_keyboard,1052.3999996185303,,,left,1,1,0,0,,,,2,3,trials,coherence-20-ll.mp4,left
351,1670774351813,11/12/2022 15:59:11,1670774357993,0,11/12/2022 15:59:17,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,45,152,3,fixation,fixation,timelimit_screen,500.6959999999963,,,,,0,1,0,,,1,2,3,trials,coherence-20-ll.mp4,left
352,1670774352532,11/12/2022 15:59:12,1670774358722,0,11/12/2022 15:59:18,96489,6,task-zyvq,,25860302,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1280x646,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,41,153,1,trial,responseA,response_keyboard,671.6000003814697,,,up,1,1,0,0,,,,2,3,trials,coherence-20-uu.mp4,up
